Age,Income,EducationYears,EmploymentStatus,Purchase
22,69797,17,1,1
41,81323,16,1,1
38,84899,13,0,1
47,61174,12,1,0
29,60882,13,1,1
41,62430,12,1,1
51,85446,14,1,1
39,70433,16,1,1
49,45206,13,1,1
41,75571,14,0,1
43,71708,16,0,1
58,79128,16,0,1
38,63316,17,0,1
33,52957,14,0,0
28,45378,13,0,0
22,45625,17,0,1
52,92822,12,0,0
24,65921,13,1,1
25,67379,13,1,0
59,58244,12,1,0
35,85303,12,0,1
54,54199,15,1,1
30,59324,13,1,1
22,84205,16,0,0
45,89460,15,0,0
54,91639,16,1,1
22,71108,15,1,0
31,76437,16,1,1
55,50874,13,0,1
20,99110,12,0,0
59,98668,14,0,1
24,65009,16,1,0
53,73585,16,0,1
29,72439,13,0,0
26,58383,17,0,0
46,87231,12,0,1
23,61384,16,0,0
54,99548,15,1,1
32,55940,17,0,0
52,52961,13,0,1
55,92852,13,0,1
55,86116,13,1,1
44,68274,13,1,0
38,88194,15,1,1
55,77614,14,1,1
59,69231,15,0,1
58,65791,14,0,0
43,94080,15,0,1
48,99806,16,1,1
30,63411,14,0,0
58,54213,14,1,0
26,95569,15,1,1
23,96469,17,1,1
44,65696,12,0,0
31,97573,12,1,1
48,83587,13,1,1
49,63344,16,1,1
50,93883,13,0,1
32,46086,13,1,1
43,86617,13,1,1
58,84846,15,0,1
51,98491,15,0,0
21,49204,13,0,0
49,86638,16,1,1
59,63429,14,1,1
55,98980,16,1,1
57,77927,17,1,0
49,45365,14,0,1
45,97664,17,1,0
57,67677,15,1,1
48,82040,15,0,1
46,50449,15,1,0
55,41482,13,0,1
58,65469,13,0,1
20,51409,12,1,1
46,70338,16,1,1
24,77914,17,1,0
50,91507,12,1,1
32,69100,14,0,0
30,43945,16,0,0
20,55556,12,0,1
39,81304,12,1,1
20,98730,15,1,1
52,49987,16,0,1
39,93986,14,1,1
58,45764,15,0,0
59,57838,13,1,1
43,64267,13,1,1
36,91258,12,0,1
46,81686,14,1,1
28,63176,17,0,1
48,96790,14,0,1
42,93646,15,1,1
59,66348,14,0,1
54,51405,13,1,1
35,88777,15,1,1
27,57233,13,1,0
21,56392,17,0,1
48,54960,16,0,1
22,52617,12,0,1
28,62944,17,1,1
47,84891,15,0,1
39,60901,14,1,0
56,44903,17,0,1
38,81618,15,1,1
58,47044,17,1,1
55,43765,17,1,1
27,92870,16,1,1
56,41039,17,1,1
51,98506,16,0,0
24,68276,13,0,0
25,54394,16,1,0
27,88260,17,1,1
43,70279,14,0,1
48,64627,17,0,0
22,84257,12,1,0
24,55769,13,0,1
24,74493,14,1,0
46,82663,15,1,0
33,72046,16,1,0
46,82102,17,1,1
21,69686,17,1,0
42,76997,12,1,1
28,91174,14,0,0
25,62088,14,0,0
24,92884,17,1,0
32,93315,12,1,0
38,60596,14,0,1
53,59553,16,1,1
22,60400,17,1,1
49,73177,17,1,1
45,84379,12,0,1
54,95694,17,1,1
41,61092,17,0,0
28,92476,17,0,0
37,94072,14,1,1
46,42664,17,1,1
56,92355,14,1,1
49,75822,17,0,0
31,68463,16,0,1
52,40297,15,1,1
43,64228,12,0,0
39,91727,16,0,0
20,88392,16,1,0
41,45727,17,0,1
48,74986,12,0,0
53,70902,14,1,0
38,40027,17,0,0
20,55312,17,1,1
58,93807,12,0,1
38,63727,12,0,0
46,50747,14,1,1
33,86928,17,0,1
23,82906,13,0,1
21,71826,16,1,1
59,66070,12,1,1
43,68672,17,1,1
51,51230,16,1,1
27,54788,15,1,1
50,85140,13,1,1
48,54891,16,1,0
28,84604,17,0,1
46,55147,17,0,0
25,40202,14,0,1
25,70497,16,1,1
55,61678,14,1,1
46,73939,12,1,1
57,93932,16,0,1
36,98881,12,1,1
55,51787,13,0,1
32,42357,12,0,1
48,89489,16,1,0
25,56135,14,0,1
22,84153,17,1,1
40,86964,15,1,1
34,48197,14,1,1
37,98978,14,1,1
46,43213,17,1,1
24,64693,17,0,1
28,90904,15,1,1
28,50425,16,0,1
39,49568,13,1,1
35,80062,16,1,1
39,63689,17,0,1
38,67852,12,0,0
45,92404,12,1,1
57,49035,12,0,1
34,75965,15,1,1
44,42057,12,1,0
25,63288,15,0,0
29,68567,14,0,1
47,46998,16,1,1
46,52162,16,1,0
35,72901,15,1,1
55,87857,17,0,1
33,97488,13,1,1
30,80847,15,0,1
31,40146,12,1,0
55,84083,12,1,1
34,74151,16,0,0
20,78250,15,0,1
29,88210,16,1,1
21,64694,13,0,1
24,88394,17,0,1
45,45228,16,1,1
47,48029,16,0,1
56,46759,13,0,1
39,73627,13,0,1
33,45267,12,1,1
44,77585,16,1,1
40,90479,14,0,1
20,74689,13,1,1
52,85145,15,0,1
50,94817,17,0,1
54,68698,13,1,0
57,79237,14,0,1
56,90941,15,0,1
56,55112,12,1,1
54,84695,16,0,1
36,94121,15,1,1
56,92311,16,0,1
25,97975,17,1,1
45,63013,16,1,1
21,99664,16,0,1
42,87703,12,0,0
43,47362,16,0,0
32,96003,14,1,1
28,46783,15,1,0
56,88223,16,0,1
42,87114,16,0,1
48,98025,17,0,1
26,45237,12,1,1
34,65366,13,0,0
48,86178,16,0,1
33,46967,14,0,0
54,87615,16,0,1
26,60037,15,1,1
50,45682,14,1,1
30,85157,14,1,1
20,89362,12,1,1
27,72116,16,0,1
22,54358,17,0,1
46,92947,16,0,0
36,94999,14,0,1
57,87698,13,1,1
22,68570,14,1,0
51,69966,15,1,1
23,44984,17,1,1
57,87624,17,1,1
21,51362,16,0,0
57,53229,14,0,1
33,57313,16,1,1
25,41323,17,1,0
38,50320,13,0,1
53,76793,12,1,1
43,46153,14,1,0
54,93505,15,1,1
21,84655,17,1,1
50,87200,15,1,1
40,51564,14,1,1
44,79656,13,1,1
35,53269,15,1,0
20,78601,17,1,1
39,46134,15,0,0
24,94848,12,0,0
28,77569,17,0,1
22,48464,16,1,1
47,98410,14,0,1
21,43445,12,1,0
55,81182,12,1,1
48,44958,13,1,0
59,76142,14,0,1
36,62504,12,1,0
59,73852,13,0,1
25,55282,17,0,1
21,73928,14,1,0
49,95976,14,1,1
35,62982,16,0,1
49,99707,13,1,1
46,78101,15,1,1
54,91466,12,0,1
41,87415,15,0,0
40,52676,15,1,1
46,42963,16,1,0
57,63686,13,1,1
44,97457,15,1,1
49,56236,14,1,1
50,55685,13,0,0
36,70049,14,1,1
32,77933,14,1,1
31,74820,14,0,1
38,61225,17,1,1
58,74307,17,0,0
54,71817,17,0,1
39,44457,12,0,0
29,77515,16,0,1
52,64524,17,0,1
32,47622,16,0,1
38,87858,15,1,1
23,62642,12,1,1
24,52164,15,0,1
31,51560,12,1,1
24,82509,15,1,1
43,96394,12,1,0
45,93706,13,0,1
46,86604,16,0,1
21,66949,15,1,1
26,67088,12,0,0
41,91755,16,1,1
40,74387,12,0,1
50,92754,17,0,1
55,59782,15,1,1
50,45499,15,1,1
28,74906,17,0,0
31,72750,13,1,0
56,74310,16,0,0
22,52290,17,0,0
35,40541,14,0,1
29,64002,14,1,1
28,51650,16,1,0
23,50135,13,0,0
40,45383,16,0,1
45,87763,15,1,1
20,88485,15,0,1
29,40988,17,0,0
24,69681,17,1,1
26,71429,15,1,0
30,42292,16,0,1
30,81595,14,0,0
52,66821,13,1,1
59,76914,16,1,1
23,74105,12,0,0
41,68131,15,0,1
39,63916,13,1,1
33,77151,15,0,1
41,79555,16,1,1
28,65361,14,1,1
30,88814,13,1,1
49,82697,17,1,1
49,90057,14,1,1
59,98181,17,0,1
22,96482,15,0,0
20,55357,14,0,1
32,97959,16,1,0
32,54112,17,0,1
30,48031,12,0,0
36,77737,13,1,1
58,69408,14,0,1
45,64729,16,0,0
47,47635,13,1,1
49,51423,12,0,0
21,74483,12,1,1
25,88775,13,0,1
48,55668,16,0,0
38,82966,14,1,1
48,78543,16,1,1
22,96240,12,1,1
33,97892,17,1,1
38,79770,13,1,1
23,85350,13,0,1
32,78118,14,1,1
41,61218,12,1,0
29,78040,14,0,1
49,95913,15,1,1
43,91806,16,0,1
53,47209,15,1,0
28,60215,14,1,1
27,78392,14,1,1
49,43288,16,0,0
29,78235,15,0,0
51,58603,12,0,0
47,86028,14,1,1
56,57481,17,1,1
31,56577,13,0,0
26,57227,13,1,1
49,90862,14,0,1
29,40122,13,1,1
34,94152,17,1,1
50,65106,17,0,1
45,93008,12,1,0
24,44970,16,0,1
45,77106,15,1,1
37,75673,17,0,1
39,51400,12,1,1
36,82606,13,0,0
52,67382,15,0,0
43,78786,17,0,0
53,63832,17,0,0
43,56702,15,0,1
38,48779,15,0,0
53,69928,14,0,1
56,63238,15,0,1
37,59773,14,1,1
24,49965,16,1,0
45,77378,12,1,1
40,46353,16,1,1
58,52800,14,1,1
59,44757,15,0,1
28,61434,14,0,0
55,80172,16,0,1
33,51804,14,1,0
58,93580,12,1,1
43,89789,13,0,1
46,71900,16,0,1
28,98597,16,0,0
39,55483,16,0,0
52,74302,13,1,1
24,60439,13,1,0
53,46962,14,1,1
43,59545,17,0,0
59,65323,13,1,1
40,84909,16,0,1
36,75432,17,1,1
51,41626,12,1,1
35,95719,15,1,1
55,60612,17,1,1
24,88306,13,1,0
34,68143,12,0,1
24,52191,15,0,0
52,87613,17,0,1
23,62640,13,1,1
59,98097,14,1,1
27,80377,12,0,0
44,63167,12,1,1
53,86980,12,0,0
31,88750,15,0,1
38,98907,14,1,0
26,57732,17,1,1
24,93572,14,0,0
43,68588,17,0,0
43,65725,16,0,0
48,51014,13,0,1
26,57018,16,1,1
38,93498,17,1,1
22,87608,17,0,1
22,59716,14,1,0
56,92783,15,1,1
56,80480,16,0,1
51,40233,16,0,0
20,83757,12,1,1
48,54856,13,1,0
29,65460,13,0,1
39,68186,16,0,0
29,80894,17,0,1
35,71116,14,1,1
59,43532,16,1,1
28,90981,12,1,0
57,73738,12,1,1
59,87367,13,0,1
56,45971,15,1,1
24,91223,15,0,0
32,45376,15,1,0
50,87084,17,0,1
21,62769,13,0,0
28,86692,13,1,1
47,56226,16,0,1
47,72245,13,1,1
52,48577,14,0,0
43,80319,15,0,0
57,96536,17,1,1
35,56372,17,1,1
34,63208,15,1,0
38,97964,13,0,0
37,45991,12,1,1
52,95703,13,1,0
55,97763,14,1,1
50,53088,17,0,1
45,59134,13,0,0
31,53352,16,0,0
27,84893,14,0,0
21,50584,12,0,0
57,54893,12,0,1
38,48389,12,0,1
56,87952,17,1,1
58,99754,17,1,1
47,90115,16,1,1
52,87096,13,1,1
47,94006,13,1,1
47,69325,15,1,1
58,88896,17,0,1
39,56367,12,1,0
24,73569,14,0,0
32,74491,12,1,1
59,82290,12,0,0
55,42061,12,0,1
23,58120,15,0,0
24,93394,17,0,0
59,53741,15,1,1
46,75524,12,1,1
23,86066,17,1,1
43,53600,14,1,1
55,71352,15,1,1
39,77597,12,1,1
50,40973,14,1,0
26,76664,13,0,0
52,62917,15,1,1
51,90371,15,0,0
20,86009,13,1,1
57,98974,13,1,1
25,83461,17,1,0
30,91349,17,0,0
37,79416,13,1,1
22,41563,17,1,0
20,94989,17,0,0
22,52315,13,1,0
44,44973,17,1,1
44,74423,17,0,0
46,76684,14,1,1
52,95343,12,0,1
44,65348,16,0,0
37,43267,13,1,1
38,67627,16,0,0
35,54170,14,0,1
23,77263,17,1,0
25,77790,13,1,1
30,75765,14,1,1
55,97389,12,0,1
53,97986,14,1,1
22,42286,16,1,1
52,58550,13,1,1
45,91864,16,1,1
44,78738,13,1,1
24,52440,16,1,1
25,75220,15,1,0
21,64794,15,0,1
49,80671,15,0,1
47,90251,17,0,1
29,52166,16,0,1
53,47156,16,1,1
36,92426,16,1,1
38,70776,16,1,1
43,71612,14,1,1
37,73456,12,1,1
36,52335,13,1,1
57,52358,17,0,1
20,55797,15,1,0
33,43678,13,0,1
46,95782,15,0,1
30,85089,16,1,1
49,60250,17,0,1
45,65267,16,1,1
21,96953,12,1,1
59,47374,14,1,1
26,72889,13,0,0
49,94160,12,0,0
47,43693,14,1,1
57,84243,13,0,1
20,50571,17,0,1
45,42573,13,1,1
48,52345,14,1,1
43,76277,12,0,1
22,62309,13,0,1
22,60765,12,0,1
35,86827,13,0,1
47,84200,13,1,0
26,95967,16,1,1
53,44571,13,1,1
29,64923,12,0,1
20,84802,13,1,1
47,79125,12,1,1
49,72510,16,0,0
33,89599,12,0,0
37,80918,15,1,0
46,97854,16,0,1
20,57117,15,1,1
22,44460,14,0,0
48,89190,16,0,1
20,42478,13,1,1
27,97240,12,0,0
40,84637,13,1,1
20,69073,17,1,1
41,89612,16,0,0
54,61700,15,1,1
50,70473,13,1,1
46,62418,15,0,1
39,95078,12,0,1
57,57999,13,1,1
37,68248,13,1,1
24,71735,16,0,1
36,79635,16,0,1
38,51927,16,1,1
34,52137,16,0,0
39,75644,15,0,1
33,96372,13,1,1
28,89426,16,0,1
59,59270,16,1,1
30,43400,16,1,1
57,43864,15,1,1
43,62253,14,1,1
43,53996,12,0,1
21,64043,12,0,0
42,90945,17,1,1
48,98067,15,1,1
49,48306,17,1,1
29,76018,13,1,1
36,46438,16,1,1
34,94427,16,0,1
47,93571,17,0,1
32,47546,15,1,0
22,63624,16,1,1
36,61078,17,1,1
59,96506,16,1,1
21,40574,13,0,1
46,63052,12,0,0
44,48896,15,0,1
49,54096,16,0,1
37,56152,16,0,1
56,88498,12,0,0
59,51615,13,0,1
57,58912,15,0,0
39,69795,14,0,1
34,90037,16,1,1
58,63674,17,0,0
29,43269,16,1,0
44,40317,12,0,0
31,75457,17,0,0
36,95832,13,0,1
41,78668,12,1,1
33,60393,13,0,1
42,66294,14,0,0
44,51603,15,0,0
31,49398,14,0,0
39,80351,16,1,0
49,97834,14,1,1
48,49159,16,1,0
44,46932,12,1,1
54,65117,13,0,0
30,56691,16,0,0
50,51725,14,0,0
23,54419,13,0,0
29,91154,17,1,1
58,41001,16,0,1
47,69281,16,1,1
24,71652,15,0,1
21,46362,13,0,1
50,49469,15,1,1
47,80474,12,1,1
43,70974,17,1,0
45,49701,17,1,1
38,41163,14,1,1
46,50363,12,1,1
40,63688,12,1,1
25,47290,13,0,0
32,77917,13,0,0
35,57645,15,0,0
34,56575,17,1,1
50,90876,13,1,1
28,65367,12,0,0
53,72722,15,0,1
46,64432,15,1,1
32,81110,16,0,1
22,81827,16,0,0
39,98471,15,0,0
24,55531,14,0,1
34,66001,13,1,1
55,96382,15,1,1
27,61848,12,0,0
33,68566,14,1,0
20,80521,13,0,1
59,59242,15,1,1
27,82837,17,1,1
55,71869,15,1,0
22,57981,12,0,0
59,57485,12,1,1
30,58351,17,1,1
42,70701,16,0,1
49,93873,15,0,1
28,58558,14,0,0
55,61381,12,1,0
20,60125,14,1,1
51,61163,16,1,1
26,70785,13,0,1
57,84507,12,1,1
36,55683,14,1,0
29,75609,14,1,1
50,89296,15,1,1
41,91792,16,1,1
48,99628,15,0,0
53,78575,17,1,1
27,54782,16,1,1
34,89163,15,1,1
35,50824,15,1,0
46,74846,12,1,1
31,40495,13,1,0
34,78062,17,0,1
36,83796,12,0,0
44,76427,14,0,0
22,56156,13,1,1
51,96594,13,1,1
24,79620,16,0,1
29,62598,14,0,0
45,78165,14,0,1
53,64939,12,0,1
47,56248,14,1,1
30,67781,17,0,0
59,52289,13,0,1
50,84894,17,0,1
46,68491,16,0,1
52,73885,14,1,1
37,78763,16,1,1
49,66348,14,1,1
49,86482,17,1,0
58,95745,14,0,0
25,44308,14,0,1
53,49401,12,0,1
52,52787,16,0,0
30,74911,14,1,1
34,79027,13,0,1
47,52838,17,0,1
31,75931,17,0,1
27,66861,17,0,0
32,50510,14,0,0
52,70621,16,1,1
31,77598,13,1,1
46,48449,13,0,0
25,95867,15,0,1
28,64710,14,1,1
41,50573,16,1,0
26,41061,16,1,0
44,57954,13,1,0
57,80730,14,1,1
49,41283,15,1,0
33,81377,13,1,1
55,96021,17,0,0
25,68392,15,1,0
33,80894,14,0,1
57,95158,16,1,1
50,78552,17,1,1
52,55400,15,1,1
22,62398,15,0,0
33,41607,15,1,0
50,42215,13,0,0
20,63145,16,1,1
29,52537,13,1,1
38,81026,14,0,1
36,89834,13,0,1
35,48967,13,0,0
41,40191,14,1,1
41,91145,14,1,0
47,68059,13,1,0
45,85964,17,1,1
24,75713,13,1,1
44,52433,16,0,1
28,78610,16,1,1
43,77505,16,1,1
47,74618,12,1,0
57,59556,14,1,0
48,45191,14,0,0
50,84790,13,1,0
53,73215,13,0,0
33,82454,14,0,1
42,83895,13,0,1
37,47166,14,1,1
23,81195,14,0,1
59,95829,13,0,1
40,50835,17,0,1
22,67620,14,0,1
51,83300,12,0,0
35,98550,12,1,1
29,45278,12,1,1
38,83106,12,0,0
56,98239,14,1,1
43,68657,15,0,0
37,43644,17,1,1
39,55483,12,0,1
23,94314,17,0,1
57,47774,14,0,0
29,57597,16,1,1
23,89480,16,0,0
26,88731,13,1,0
36,43819,12,0,1
43,62468,13,0,1
50,90343,12,0,1
56,84851,17,1,1
46,96618,12,0,1
45,98994,13,1,1
55,58468,12,1,1
53,63018,15,1,1
52,64877,17,0,0
24,85768,17,1,0
53,54091,15,0,1
34,57169,13,1,1
44,59730,15,1,1
27,78336,15,1,1
56,89143,14,1,1
21,48374,15,1,1
55,78068,13,1,1
36,66833,15,0,1
54,44201,14,1,1
26,42986,13,1,1
28,93079,13,1,1
50,92126,15,0,1
29,91737,16,1,0
29,72573,17,1,1
34,45637,14,0,1
26,42447,12,0,0
30,86485,13,1,0
31,40912,17,0,0
54,85842,14,0,1
25,47945,12,1,0
44,45667,13,1,0
42,53353,15,1,1
46,74642,14,0,1
20,48771,14,0,1
55,75394,14,0,1
22,70863,17,1,0
21,96976,13,0,0
27,73930,16,1,1
38,82985,14,1,1
57,86884,17,1,1
36,58544,14,1,1
44,92419,13,1,1
40,83731,16,1,1
56,58405,14,0,1
21,62297,12,1,1
30,68208,12,0,0
25,94938,13,0,0
49,84937,15,1,1
34,90646,13,1,0
37,45914,16,0,1
50,99513,16,1,1
35,92224,16,1,1
39,45057,13,1,1
44,84497,16,1,1
36,83380,13,0,0
44,47249,14,0,0
32,61615,15,0,1
53,81584,14,0,1
24,97791,17,1,1
40,81406,17,1,1
41,95350,17,0,1
25,93255,17,0,0
59,49371,12,1,0
51,94522,15,0,1
20,46632,16,1,1
32,42147,12,1,1
57,42466,13,0,0
42,77667,16,0,0
45,78993,17,0,1
43,62999,17,0,0
43,94254,12,0,0
48,81780,13,1,1
59,91422,17,1,1
48,93246,13,0,0
59,85138,13,1,1
28,40964,13,1,1
57,90804,12,1,1
56,44388,14,1,1
37,50117,13,0,1
35,75396,13,0,1
40,54656,15,1,1
21,62385,16,0,1
35,85371,12,1,0
57,85855,14,0,1
28,71800,16,0,0
21,64147,13,1,0
36,54160,17,1,0
35,59048,12,0,0
21,44880,13,0,0
34,89037,13,0,1
40,49639,17,1,1
23,78260,17,0,1
48,56879,13,1,1
52,61755,13,0,1
51,66371,17,1,1
53,75300,13,1,1
50,54361,16,0,0
47,82198,16,1,0
43,81757,13,0,1
25,51203,13,1,0
51,83457,17,0,0
23,87902,15,0,1
58,51862,16,1,1
58,71778,16,0,0
34,87848,13,1,1
22,61396,17,0,0
55,43565,13,1,1
43,88908,14,0,1
32,78914,12,0,0
29,87787,14,0,1
51,92698,16,0,1
42,61020,16,0,1
20,57086,14,0,0
53,94191,13,1,1
55,57636,13,1,1
54,88556,15,1,1
55,77002,15,1,0
20,56067,17,0,0
49,71950,14,1,0
36,45198,16,0,0
22,59235,12,0,1
23,57311,16,0,0
53,61675,13,0,1
41,78944,13,1,1
54,95207,15,1,1
49,82260,13,0,1
36,58657,12,1,0
21,69423,14,1,1
49,85592,13,0,1
47,53093,17,0,1
38,59206,14,1,1
59,99429,13,0,1
40,90227,15,1,0
30,47988,17,0,1
20,72668,13,0,1
53,44650,17,1,1
33,95269,14,0,1
39,50084,14,0,1
34,94465,13,1,0
37,78826,15,1,0
41,65244,14,1,0
33,87289,12,0,0
48,61769,13,0,1
34,80022,14,0,1
22,48801,13,1,1
50,70984,12,0,1
53,81167,14,1,1
30,76769,13,1,1
57,98232,15,0,1
45,59577,13,0,0
53,52314,15,1,1
20,69169,13,0,0
25,63208,17,0,1
46,99518,17,1,1
47,96603,14,1,1
34,64660,12,1,1
22,64036,17,0,0
39,50071,15,0,1
32,63375,15,1,1
51,45843,15,1,0
58,65475,15,1,1
50,76994,16,1,1
21,61557,12,1,0
53,68648,15,0,0
59,95570,15,1,1
36,51689,16,1,1
32,56052,15,0,1
47,91015,17,1,1
42,68154,17,1,0
32,72931,15,1,1
57,69306,16,1,0
33,98061,12,1,1
27,46746,14,1,0
55,87658,14,1,1
42,78223,16,0,0
40,75666,13,1,1
52,88349,13,1,1
51,85165,15,1,1
38,63362,14,1,1
59,68003,16,0,1
30,48063,17,1,1
30,96349,14,1,1
58,90062,15,0,1
48,81009,16,1,1
53,99366,12,0,1
51,63204,17,1,0
48,97387,13,0,1
36,84365,16,1,1
37,76364,13,1,1
36,83294,14,1,1
46,86384,14,1,1
33,77854,16,1,1
23,47378,14,0,1
26,60700,17,1,0
37,64972,14,1,0
28,50620,12,0,1
48,81932,17,0,1
43,93932,12,1,0
59,83781,12,1,1
46,57401,13,0,1
47,54155,16,1,1
54,40889,17,1,1
51,72904,15,1,1
50,82799,13,0,0
51,56552,16,0,0
42,94987,16,0,1
31,90543,15,1,1
56,77302,15,0,1
39,68497,13,1,1
59,89691,14,1,1
50,54725,13,0,0
43,76536,15,0,1
23,66514,17,0,0
39,68987,17,0,1
53,43660,15,0,0
25,77631,15,0,0
46,48112,13,1,0
41,70384,14,1,1
21,50418,13,0,0
23,46575,12,0,0
37,57090,17,1,1
33,45903,13,0,0
54,77320,16,1,1
26,94857,12,1,1
36,71972,16,0,1
34,53545,17,0,1
51,92463,14,1,0
57,81020,14,0,0
45,68927,12,1,1
50,74829,16,0,0
53,73324,17,1,1
38,99568,14,0,1
20,63646,14,1,1
42,91728,15,1,1
59,62936,12,0,0
56,42336,14,0,0
22,99674,13,0,0
37,65461,15,1,1
31,50735,12,1,1
21,77832,14,0,0
30,90892,14,1,1
28,82230,12,1,0
53,69612,16,1,1
55,81228,13,1,1
53,75065,17,0,0
33,79452,14,0,1
27,64581,13,0,0
51,49595,16,0,1
40,69964,14,0,0
45,40593,13,0,0
52,53224,14,0,0
20,85553,16,0,1
21,67965,14,1,1
23,72736,16,0,1
22,99202,12,1,1
31,47056,14,0,0
56,45781,12,0,1
45,52120,15,0,0
44,79661,16,0,1
26,78400,13,1,1
56,89742,15,1,1
49,65147,16,1,0
42,45568,16,1,1
58,60068,15,1,0
56,71466,16,0,1
33,70407,12,1,0
47,74422,12,1,1
37,97755,12,0,1
28,55281,13,0,0
35,61122,15,1,1
28,89774,16,1,1
22,59636,17,0,0
44,88935,14,1,1
34,57408,14,0,0
35,98081,17,0,1
34,77548,12,0,1
31,94930,15,1,1
49,43611,13,0,0
47,57572,12,1,1
48,57922,13,1,0
45,63626,14,1,1
24,60930,16,0,1
36,65489,13,0,0
30,76965,13,1,0
32,91875,16,0,1
58,90444,13,0,0
32,64671,14,1,1
28,76255,13,0,0
44,55924,16,1,0
49,97037,12,1,1
58,75149,16,0,1
42,90790,14,1,1
48,73047,14,1,0
47,73104,14,1,1
36,81949,16,1,1
21,72520,13,0,1
44,47894,12,1,1
57,78228,14,0,0
44,72521,15,0,1
23,55305,16,1,1
58,41795,14,1,1
51,47527,17,0,0
51,72799,12,1,1
58,88986,16,0,0
38,85984,17,1,0
33,49863,15,0,0
50,62313,12,1,0
24,60100,15,0,1
29,44973,12,0,0
49,64690,16,1,1
46,49614,16,1,0
55,84815,12,0,0
55,86797,12,1,1
51,82047,15,1,1
32,88310,17,1,1
37,50904,14,0,0
28,40657,15,0,0
48,46508,14,1,1
35,68293,15,0,0
48,97076,12,1,1
54,87085,15,0,1
40,96253,15,1,1
38,64185,12,0,0
20,97469,12,0,1
39,69990,16,0,0
32,72082,14,1,1
41,55788,16,0,1
41,72062,15,1,0
27,80172,16,0,1
42,69606,17,1,1
29,96292,15,0,1
20,41323,14,1,1
37,47427,13,1,0
25,64070,15,1,0
32,83119,16,0,0
21,58097,12,0,1
27,50252,17,1,0
55,93269,13,1,1
48,46544,14,0,1
36,80818,17,1,1
49,66121,16,1,1
54,69349,16,1,1
